time,lat,lon,depth,pigment1,pigment2,pigment3,pigment4,pigment5,pigment6,pigment7,pigment8,pigment9,pigment10,pigment11,pigment12,pigment13,pigment14,pigment15,pigment16,pigment17,pigment18,pigment19,pigment20,pigment21,Cruise_ID
1988-10-21T00:00:00.000Z,31.833,-64.167,10,,,,,,,,,,,,,,,,0.048,,,,,,1000108111
1988-10-21T00:00:00.000Z,31.833,-64.167,25,,,,,,,,,,,,,,,,0.059,,,,,,1000108110
1988-10-21T00:00:00.000Z,31.833,-64.167,50,,,,,,,,,,,,,,,,0.062,,,,,,1000108109
1988-10-21T00:00:00.000Z,31.833,-64.167,100,,,,,,,,,,,,,,,,0.134,,,,,,1000108108
1988-10-21T00:00:00.000Z,31.833,-64.167,150,,,,,,,,,,,,,,,,0.047,,,,,,1000108107
1988-10-21T00:00:00.000Z,31.833,-64.167,200,,,,,,,,,,,,,,,,0.012,,,,,,1000108106
1988-10-21T00:00:00.000Z,31.833,-64.167,225,,,,,,,,,,,,,,,,0.008,,,,,,1000108105
1988-10-21T00:00:00.000Z,31.833,-64.167,250,,,,,,,,,,,,,,,,0.006999999999999999,,,,,,1000108104
1988-10-21T00:00:00.000Z,31.833,-64.167,300,,,,,,,,,,,,,,,,0.006999999999999999,,,,,,1000108103
1988-10-21T00:00:00.000Z,31.833,-64.167,400,,,,,,,,,,,,,,,,0.006999999999999999,,,,,,1000108102
1988-11-23T00:00:00.000Z,31.817,-64.183,3.9,,,,,,,,,,,,,,,,0.084,,,,,,1000200112
1988-11-23T00:00:00.000Z,31.817,-64.183,10.9,,,,,,,,,,,,,,,,0.043,,,,,,1000200111
1988-11-23T00:00:00.000Z,31.817,-64.183,25.8,,,,,,,,,,,,,,,,0.047,,,,,,1000200110
1988-11-23T00:00:00.000Z,31.817,-64.183,51.8,,,,,,,,,,,,,,,,0.049,,,,,,1000200109
1988-11-23T00:00:00.000Z,31.817,-64.183,99.7,,,,,,,,,,,,,,,,0.17,,,,,,1000200108
1988-11-23T00:00:00.000Z,31.817,-64.183,153.4,,,,,,,,,,,,,,,,0.039,,,,,,1000200107
1988-11-23T00:00:00.000Z,31.817,-64.183,200.1,,,,,,,,,,,,,,,,0.008,,,,,,1000200106
1988-11-23T00:00:00.000Z,31.817,-64.183,250.1,,,,,,,,,,,,,,,,0.008,,,,,,1000200105
1988-12-19T00:00:00.000Z,31.675,-63.972,2.1,,,,,,,,,,,,,,,,0.095,,,,,,1000300612
1988-12-19T00:00:00.000Z,31.675,-63.972,17.1,,,,,,,,,,,,,,,,0.114,,,,,,1000300611
1988-12-19T00:00:00.000Z,31.675,-63.972,32.1,,,,,,,,,,,,,,,,0.08900000000000001,,,,,,1000300610
1988-12-19T00:00:00.000Z,31.675,-63.972,57.3,,,,,,,,,,,,,,,,0.093,,,,,,1000300609
1988-12-19T00:00:00.000Z,31.675,-63.972,81.8,,,,,,,,,,,,,,,,0.122,,,,,,1000300608
1988-12-19T00:00:00.000Z,31.675,-63.972,107,,,,,,,,,,,,,,,,0.11,,,,,,1000300607
1988-12-19T00:00:00.000Z,31.675,-63.972,131.9,,,,,,,,,,,,,,,,0.045,,,,,,1000300606
1988-12-19T00:00:00.000Z,31.675,-63.972,157.2,,,,,,,,,,,,,,,,0.037000000000000005,,,,,,1000300605
1988-12-19T00:00:00.000Z,31.675,-63.972,181.1,,,,,,,,,,,,,,,,0.015,,,,,,1000300604
1988-12-19T00:00:00.000Z,31.675,-63.972,207,,,,,,,,,,,,,,,,0.009000000000000001,,,,,,1000300603
1988-12-19T00:00:00.000Z,31.675,-63.972,230.8,,,,,,,,,,,,,,,,0.006999999999999999,,,,,,1000300602
1988-12-19T00:00:00.000Z,31.675,-63.972,261,,,,,,,,,,,,,,,,0.006999999999999999,,,,,,1000300601
1989-01-28T00:00:00.000Z,31.655,-64.253,2.4,,,,,,,,,,,,,,,,0.094,,,,,,1000400512
1989-01-28T00:00:00.000Z,31.655,-64.253,5.5,,,,,,,,,,,,,,,,0.094,,,,,,1000400511
1989-01-28T00:00:00.000Z,31.655,-64.253,19.7,,,,,,,,,,,,,,,,0.097,,,,,,1000400510
1989-01-28T00:00:00.000Z,31.655,-64.253,42.9,,,,,,,,,,,,,,,,0.091,,,,,,1000400509
1989-01-28T00:00:00.000Z,31.655,-64.253,63.6,,,,,,,,,,,,,,,,0.095,,,,,,1000400508
1989-01-28T00:00:00.000Z,31.655,-64.253,83.1,,,,,,,,,,,,,,,,0.08800000000000001,,,,,,1000400507
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,4.3,,,,,,,,,,,,,,,,0.203,,,,,,1000500510
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,16.6,,,,,,,,,,,,,,,,0.231,,,,,,1000500509
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,27.6,,,,,,,,,,,,,,,,0.324,,,,,,1000500508
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,32.2,,,,,,,,,,,,,,,,0.4370000000000001,,,,,,1000500507
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,37.2,,,,,,,,,,,,,,,,0.502,,,,,,1000500502
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,53.1,,,,,,,,,,,,,,,,0.5920000000000001,,,,,,1000500506
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,93,,,,,,,,,,,,,,,,0.171,,,,,,1000500505
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,105.4,,,,,,,,,,,,,,,,0.138,,,,,,1000500504
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,156.2,,,,,,,,,,,,,,,,0.044,,,,,,1000500501
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,179.8,,,,,,,,,,,,,,,,0.026,,,,,,1000500503
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,206.8,,,,,,,,,,,,,,,,0.02,,,,,,1000500502
1989-02-20T00:00:00.000Z,31.703000000000007,-64.835,308.3,,,,,,,,,,,,,,,,0.011,,,,,,1000500501
1989-03-25T00:00:00.000Z,31.417,-63.917,4.5,,,,,,,,,,,,,,,,0.051,,,,,,1000600610
1989-03-25T00:00:00.000Z,31.417,-63.917,16,,,,,,,,,,,,,,,,0.057,,,,,,1000600609
1989-03-25T00:00:00.000Z,31.417,-63.917,26.5,,,,,,,,,,,,,,,,0.057,,,,,,1000600608
1989-03-25T00:00:00.000Z,31.417,-63.917,33,,,,,,,,,,,,,,,,0.058,,,,,,1000600607
1989-03-25T00:00:00.000Z,31.417,-63.917,54.5,,,,,,,,,,,,,,,,0.095,,,,,,1000600602
1989-03-25T00:00:00.000Z,31.417,-63.917,71.6,,,,,,,,,,,,,,,,0.183,,,,,,1000600606
1989-03-25T00:00:00.000Z,31.417,-63.917,81.2,,,,,,,,,,,,,,,,0.4370000000000001,,,,,,1000600605
1989-03-25T00:00:00.000Z,31.417,-63.917,91.3,,,,,,,,,,,,,,,,0.496,,,,,,1000600604
1989-03-25T00:00:00.000Z,31.417,-63.917,102.6,,,,,,,,,,,,,,,,0.477,,,,,,1000600601
1989-03-25T00:00:00.000Z,31.417,-63.917,150.4,,,,,,,,,,,,,,,,0.048,,,,,,1000600603
1989-03-25T00:00:00.000Z,31.417,-63.917,201.2,,,,,,,,,,,,,,,,0.02,,,,,,1000600602
1989-03-25T00:00:00.000Z,31.417,-63.917,254.3,,,,,,,,,,,,,,,,0.012,,,,,,1000600601
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,6.3,,,,,,,,,,,,,,,,0.065,,,,,,1000701011
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,18.9,,,,,,,,,,,,,,,,0.066,,,,,,1000701010
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,33.3,,,,,,,,,,,,,,,,0.075,,,,,,1000701009
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,49.9,,,,,,,,,,,,,,,,0.109,,,,,,1000701008
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,70.3,,,,,,,,,,,,,,,,0.199,,,,,,1000701007
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,80.7,,,,,,,,,,,,,,,,0.436,,,,,,1000701006
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,88.3,,,,,,,,,,,,,,,,0.56,,,,,,1000701005
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,105.8,,,,,,,,,,,,,,,,0.35600000000000004,,,,,,1000701004
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,115,,,,,,,,,,,,,,,,0.217,,,,,,1000701001
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,149.8,,,,,,,,,,,,,,,,0.038,,,,,,1000701003
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,199.8,,,,,,,,,,,,,,,,0.011,,,,,,1000701002
1989-04-18T00:00:00.000Z,31.509,-64.25399999999999,249.7,,,,,,,,,,,,,,,,0.008,,,,,,1000701001
1989-05-17T00:00:00.000Z,32.079,-63.668,1.6,,,,,,,,,,,,,,,,0.038,,,,,,1000800612
1989-05-17T00:00:00.000Z,32.079,-63.668,12.2,,,,,,,,,,,,,,,,0.039,,,,,,1000800611
1989-05-17T00:00:00.000Z,32.079,-63.668,21.5,,,,,,,,,,,,,,,,0.045,,,,,,1000800610
1989-05-17T00:00:00.000Z,32.079,-63.668,39.4,,,,,,,,,,,,,,,,0.061,,,,,,1000800609
1989-05-17T00:00:00.000Z,32.079,-63.668,66.9,,,,,,,,,,,,,,,,0.16,,,,,,1000800608
1989-05-17T00:00:00.000Z,32.079,-63.668,85.1,,,,,,,,,,,,,,,,0.468,,,,,,1000800607
1989-05-17T00:00:00.000Z,32.079,-63.668,97.7,,,,,,,,,,,,,,,,0.18,,,,,,1000800606
1989-05-17T00:00:00.000Z,32.079,-63.668,107.7,,,,,,,,,,,,,,,,0.098,,,,,,1000800605
1989-05-17T00:00:00.000Z,32.079,-63.668,141.1,,,,,,,,,,,,,,,,0.021,,,,,,1000800604
1989-05-17T00:00:00.000Z,32.079,-63.668,174.9,,,,,,,,,,,,,,,,0.009000000000000001,,,,,,1000800603
1989-05-17T00:00:00.000Z,32.079,-63.668,222.9,,,,,,,,,,,,,,,,0.008,,,,,,1000800603
1989-05-17T00:00:00.000Z,32.079,-63.668,248.5,,,,,,,,,,,,,,,,0.008,,,,,,1000800601
1989-06-22T00:00:00.000Z,31.803,-64.058,4.2,,,,,,,,,,,,,,,,0.029,,,,,,1000900612
1989-06-22T00:00:00.000Z,31.803,-64.058,16.3,,,,,,,,,,,,,,,,0.031,,,,,,1000900611
1989-06-22T00:00:00.000Z,31.803,-64.058,25.2,,,,,,,,,,,,,,,,0.032,,,,,,1000900610
1989-06-22T00:00:00.000Z,31.803,-64.058,38.4,,,,,,,,,,,,,,,,0.05,,,,,,1000900609
1989-06-22T00:00:00.000Z,31.803,-64.058,53.8,,,,,,,,,,,,,,,,0.069,,,,,,1000900608
1989-06-22T00:00:00.000Z,31.803,-64.058,66.1,,,,,,,,,,,,,,,,0.091,,,,,,1000900607
1989-06-22T00:00:00.000Z,31.803,-64.058,84.8,,,,,,,,,,,,,,,,0.146,,,,,,1000900606
1989-06-22T00:00:00.000Z,31.803,-64.058,98.2,,,,,,,,,,,,,,,,0.257,,,,,,1000900605
1989-06-22T00:00:00.000Z,31.803,-64.058,111.9,,,,,,,,,,,,,,,,0.318,,,,,,1000900604
1989-06-22T00:00:00.000Z,31.803,-64.058,148.1,,,,,,,,,,,,,,,,0.111,,,,,,1000900603
1989-06-22T00:00:00.000Z,31.803,-64.058,199.3,,,,,,,,,,,,,,,,0.021,,,,,,1000900602
1989-06-22T00:00:00.000Z,31.803,-64.058,250.5,,,,,,,,,,,,,,,,0.011,,,,,,1000900601
1989-07-20T00:00:00.000Z,31.962,-64.25,0.9,,,,,,,,,,,,,,,,0.033,,,,,,1001000712
1989-07-20T00:00:00.000Z,31.962,-64.25,25,,,,,,,,,,,,,,,,0.037000000000000005,,,,,,1001000711
1989-07-20T00:00:00.000Z,31.962,-64.25,75.7,,,,,,,,,,,,,,,,0.092,,,,,,1001000710
1989-07-20T00:00:00.000Z,31.962,-64.25,91.2,,,,,,,,,,,,,,,,0.16899999999999998,,,,,,1001000709
1989-07-20T00:00:00.000Z,31.962,-64.25,99.9,,,,,,,,,,,,,,,,0.245,,,,,,1001000708
1989-07-20T00:00:00.000Z,31.962,-64.25,107.3,,,,,,,,,,,,,,,,0.224,,,,,,1001000707
1989-07-20T00:00:00.000Z,31.962,-64.25,116.9,,,,,,,,,,,,,,,,0.206,,,,,,1001000706
1989-07-20T00:00:00.000Z,31.962,-64.25,123.4,,,,,,,,,,,,,,,,0.184,,,,,,1001000705
1989-07-20T00:00:00.000Z,31.962,-64.25,126,,,,,,,,,,,,,,,,0.174,,,,,,1001000704
1989-07-20T00:00:00.000Z,31.962,-64.25,135.4,,,,,,,,,,,,,,,,0.14800000000000002,,,,,,1001000703
1989-07-20T00:00:00.000Z,31.962,-64.25,150.5,,,,,,,,,,,,,,,,0.108,,,,,,1001000702
1989-07-20T00:00:00.000Z,31.962,-64.25,190.3,,,,,,,,,,,,,,,,0.014,,,,,,1001000701
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,1,,,,,,,,,,,,,,,,0.033,,,,,,1001108312
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,20,,,,,,,,,,,,,,,,0.042,,,,,,1001108311
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,40,,,,,,,,,,,,,,,,0.053,,,,,,1001108310
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,60,,,,,,,,,,,,,,,,0.079,,,,,,1001108309
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,70,,,,,,,,,,,,,,,,0.094,,,,,,1001108308
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,90,,,,,,,,,,,,,,,,0.242,,,,,,1001108306
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,100,,,,,,,,,,,,,,,,0.235,,,,,,1001108305
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,120,,,,,,,,,,,,,,,,0.134,,,,,,1001108304
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,150,,,,,,,,,,,,,,,,0.035,,,,,,1001108303
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,200,,,,,,,,,,,,,,,,0.01,,,,,,1001108302
1989-08-17T00:00:00.000Z,31.433000000000003,-64.067,250,,,,,,,,,,,,,,,,0.008,,,,,,1001108301
1989-10-20T00:00:00.000Z,31.915,-64.193,2.8,,,,,,,,,,,,,,,,0.122,,,,,,1001300412
1989-10-20T00:00:00.000Z,31.915,-64.193,5.6,,,,,,,,,,,,,,,,0.13,,,,,,1001300411
1989-10-20T00:00:00.000Z,31.915,-64.193,26.6,,,,,,,,,,,,,,,,0.057,,,,,,1001300410
1989-10-20T00:00:00.000Z,31.915,-64.193,51.1,,,,,,,,,,,,,,,,0.083,,,,,,1001300409
1989-10-20T00:00:00.000Z,31.915,-64.193,74.5,,,,,,,,,,,,,,,,0.185,,,,,,1001300408
1989-10-20T00:00:00.000Z,31.915,-64.193,85.3,,,,,,,,,,,,,,,,0.233,,,,,,1001300407
1989-10-20T00:00:00.000Z,31.915,-64.193,90.2,,,,,,,,,,,,,,,,0.277,,,,,,1001300406
1989-10-20T00:00:00.000Z,31.915,-64.193,101.6,,,,,,,,,,,,,,,,0.248,,,,,,1001300405
1989-10-20T00:00:00.000Z,31.915,-64.193,116.8,,,,,,,,,,,,,,,,0.185,,,,,,1001300404
1989-10-20T00:00:00.000Z,31.915,-64.193,151.3,,,,,,,,,,,,,,,,0.086,,,,,,1001300403
1989-10-20T00:00:00.000Z,31.915,-64.193,200.9,,,,,,,,,,,,,,,,0.017,,,,,,1001300402
1989-10-20T00:00:00.000Z,31.915,-64.193,250.7,,,,,,,,,,,,,,,,0.008,,,,,,1001300401
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,2.7,,,,,,,,,,,,,,,,0.12,,,,,,1001400412
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,9.9,,,,,,,,,,,,,,,,0.121,,,,,,1001400411
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,20.1,,,,,,,,,,,,,,,,0.119,,,,,,1001400410
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,41.4,,,,,,,,,,,,,,,,0.123,,,,,,1001400409
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,61.5,,,,,,,,,,,,,,,,0.122,,,,,,1001400408
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,81.1,,,,,,,,,,,,,,,,0.124,,,,,,1001400407
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,90.2,,,,,,,,,,,,,,,,0.273,,,,,,1001400406
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,100.6,,,,,,,,,,,,,,,,0.297,,,,,,1001400405
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,120.9,,,,,,,,,,,,,,,,0.085,,,,,,1001400404
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,139.9,,,,,,,,,,,,,,,,0.044,,,,,,1001400403
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,175.8,,,,,,,,,,,,,,,,0.018000000000000002,,,,,,1001400402
1989-11-28T00:00:00.000Z,31.655,-64.11399999999999,227,,,,,,,,,,,,,,,,0.012,,,,,,1001400401
1989-12-19T00:00:00.000Z,31.734,-64.175,2.3,0,0,3,0,7,2,13,0,2,0,0,,0,70,6,0.153,,0,17,,,1001500212
1989-12-19T00:00:00.000Z,31.734,-64.175,20.7,0,0,3,0,9,1,14,2,2,0,0,,7,71,4,0.165,,1,19,,,1001500211
1989-12-19T00:00:00.000Z,31.734,-64.175,40.2,2,0,9,0,10,2,16,0,2,0,0,,9,71,0,0.165,,0,17,,,1001500210
1989-12-19T00:00:00.000Z,31.734,-64.175,60.3,3,0,3,0,9,1,13,0,2,0,0,,8,72,0,0.174,,0,19,,,1001500209
1989-12-19T00:00:00.000Z,31.734,-64.175,90,0,0,5,0,12,2,19,2,2,0,0,,10,87,9,0.179,,0,18,,,1001500208
1989-12-19T00:00:00.000Z,31.734,-64.175,100.2,0,0,5,0,13,0,21,0,3,0,0,,10,93,7,0.208,,1,17,,,1001500207
1989-12-19T00:00:00.000Z,31.734,-64.175,108.1,0,0,5,0,8,0,15,0,2,0,0,,13,73,0,0.189,,1,15,,,1001500206
1989-12-19T00:00:00.000Z,31.734,-64.175,119.8,0,0,6,0,14,2,16,0,2,0,0,,53,79,14,0.198,,0,7,,,1001500205
1989-12-19T00:00:00.000Z,31.734,-64.175,139.7,0,0,0,0,6,0,11,0,3,0,0,,27,34,5,0.101,,0,3,,,1001500204
1989-12-19T00:00:00.000Z,31.734,-64.175,168.9,0,0,0,0,0,0,4,0,0,0,0,,0,8,0,0.032,,0,0,,,1001500203
1989-12-19T00:00:00.000Z,31.734,-64.175,199.2,0,0,0,0,0,0,0,0,0,0,0,,0,5,0,0.02,,0,0,,,1001500202
1989-12-19T00:00:00.000Z,31.734,-64.175,250.8,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.019,,0,0,,,1001500201
1990-01-17T00:00:00.000Z,31.913,-64.405,2.6,0,0,7,0,11,5,20,0,7,0,1,,6,93,8,0.079,,0,27,,,1001600412
1990-01-17T00:00:00.000Z,31.913,-64.405,19.6,0,0,5,0,10,6,21,0,6,0,2,,6,93,6,0.075,,2,29,,,1001600411
1990-01-17T00:00:00.000Z,31.913,-64.405,40.1,3,0,9,4,11,6,22,0,5,0,1,,7,96,5,0.08,,1,28,,,1001600410
1990-01-17T00:00:00.000Z,31.913,-64.405,60.7,2,0,5,0,13,6,25,0,6,0,0,,13,101,7,0.078,,1,28,,,1001600409
1990-01-17T00:00:00.000Z,31.913,-64.405,80.1,4,0,8,0,17,6,38,0,4,0,0,,17,144,9,0.109,,2,28,,,1001600408
1990-01-17T00:00:00.000Z,31.913,-64.405,90.4,5,0,9,0,25,4,47,0,5,1,0,,40,174,18,0.132,,2,26,,,1001600407
1990-01-17T00:00:00.000Z,31.913,-64.405,99.8,6,0,9,0,23,3,49,0,5,0,0,,23,146,18,0.118,,2,17,,,1001600406
1990-01-17T00:00:00.000Z,31.913,-64.405,120.3,5,0,6,0,20,5,45,0,3,1,0,,27,134,9,0.104,,2,17,,,1001600405
1990-01-17T00:00:00.000Z,31.913,-64.405,139.5,6,0,5,0,18,2,26,0,3,0,0,,48,78,13,0.066,,1,5,,,1001600404
1990-01-17T00:00:00.000Z,31.913,-64.405,161.5,5,0,0,0,5,0,16,0,1,0,0,,15,26,0,0.026,,0,0,,,1001600403
1990-01-17T00:00:00.000Z,31.913,-64.405,200,0,0,0,0,0,0,1,0,0,0,0,,0,3,0,0.008,,0,0,,,1001600402
1990-01-17T00:00:00.000Z,31.913,-64.405,250.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0.011,,0,0,,,1001600401
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,0.7,0,0,0,0,4,4,12,0,6,0,0,,0,60,0,0.048,,0,29,,,2001600211
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,18.7,0,0,0,0,6,6,12,0,6,0,0,,0,60,0,0.048,,0,26,,,2001600210
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,39.6,0,0,0,0,7,4,15,0,3,0,1,,0,71,7,0.057,,0,28,,,2001600209
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,58,4,0,4,0,11,9,29,0,4,0,0,,0,104,6,0.085,,0,31,,,2001600208
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,79,0,0,6,0,13,6,33,0,2,0,0,,13,115,3,0.097,,0,29,,,2001600207
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,98.9,0,0,6,0,15,4,49,0,4,0,0,,21,176,13,0.158,,0,38,,,2001600206
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,109.5,6,0,12,0,22,2,69,0,4,0,0,,39,215,22,0.182,,6,31,,,2001600205
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,136.8,0,0,0,0,16,0,27,0,2,0,0,,43,101,14,0.077,,0,9,,,2001600204
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,160.5,0,0,0,0,17,0,25,0,0,0,0,,40,62,6,0.051,,0,2,,,2001600203
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,201.2,0,0,0,0,6,0,10,0,0,0,0,,13,12,0,0.016,,0,0,,,2001600202
1990-01-31T00:00:00.000Z,31.909,-64.23899999999999,250,0,0,0,0,0,0,0,0,0,0,0,,0,4,0,0.003,,0,0,,,2001600201
1990-02-16T00:00:00.000Z,32,-64.311,2,4,0,4,0,12,3,38,0,14,1,1,,10,130,0,0.095,,2,35,,,1001708412
1990-02-16T00:00:00.000Z,32,-64.311,21,5,0,5,0,16,3,38,0,12,0,1,,17,138,9,0.1,,2,38,,,1001708411
1990-02-16T00:00:00.000Z,32,-64.311,41,3,0,7,0,17,4,42,0,8,0,1,,16,141,7,0.115,,3,36,,,1001708410
1990-02-16T00:00:00.000Z,32,-64.311,61,5,2,8,5,17,4,49,0,7,0,0,,16,150,17,0.129,,2,32,,,1001708409
1990-02-16T00:00:00.000Z,32,-64.311,82,4,0,10,2,19,5,30,0,8,0,0,,19,172,12,0.127,,3,34,,,1001708408
1990-02-16T00:00:00.000Z,32,-64.311,102,4,0,13,0,22,6,55,0,6,0,0,,19,173,16,0.136,,3,32,,,1001708407
1990-02-16T00:00:00.000Z,32,-64.311,122,4,0,9,0,22,4,57,0,6,0,0,,20,191,10,0.136,,2,23,,,1001708406
1990-02-16T00:00:00.000Z,32,-64.311,132,4,0,9,0,24,4,52,0,6,0,0,,20,162,12,0.126,,2,26,,,1001708405
1990-02-16T00:00:00.000Z,32,-64.311,142,5,0,10,0,19,5,49,0,5,1,0,,21,145,7,0.112,,2,21,,,1001708404
1990-02-16T00:00:00.000Z,32,-64.311,162,6,0,7,0,23,5,29,0,4,0,0,,67,103,14,0.09,,2,7,,,1001708403
1990-02-16T00:00:00.000Z,32,-64.311,202,0,0,0,0,5,0,16,0,0,0,0,,6,19,0,0.019,,0,0,,,1001708402
1990-02-16T00:00:00.000Z,32,-64.311,222,0,0,0,0,0,0,3,0,0,0,0,,0,4,0,0.005,,0,0,,,1001708401
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,1,,,,,,,,,,,,,,,,0.118,,,,,,2001708212
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,20,,,,,,,,,,,,,,,,0.116,,,,,,2001708211
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,41.2,,,,,,,,,,,,,,,,0.13,,,,,,2001708210
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,61.8,,,,,,,,,,,,,,,,0.117,,,,,,2001708209
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,72.1,,,,,,,,,,,,,,,,0.124,,,,,,2001708208
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,82.4,,,,,,,,,,,,,,,,0.127,,,,,,2001708207
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,103,,,,,,,,,,,,,,,,0.141,,,,,,2001708206
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,123.6,,,,,,,,,,,,,,,,0.133,,,,,,2001708205
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,144.2,,,,,,,,,,,,,,,,0.13699999999999998,,,,,,2001708204
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,164.8,,,,,,,,,,,,,,,,0.061,,,,,,2001708203
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,206,,,,,,,,,,,,,,,,0.023,,,,,,2001708202
1990-02-22T00:00:00.000Z,31.828000000000007,-64.258,257.5,,,,,,,,,,,,,,,,0.011,,,,,,2001708201
1990-03-01T00:00:00.000Z,31.922,-64.001,1.7,5,0,9,0,19,4,39,0,9,0,4,,11,151,27,0.113,,1,38,,,3001700712
1990-03-01T00:00:00.000Z,31.922,-64.001,20.4,2,0,9,0,21,5,42,0,8,0,5,,16,155,18,0.113,,3,41,,,3001700711
1990-03-01T00:00:00.000Z,31.922,-64.001,40.9,6,0,11,0,21,3,50,0,8,0,4,,14,171,13,0.126,,2,40,,,3001700710
1990-03-01T00:00:00.000Z,31.922,-64.001,59.9,4,0,11,0,26,3,51,0,5,0,1,,20,173,8,0.126,,1,30,,,3001700709
1990-03-01T00:00:00.000Z,31.922,-64.001,80.5,7,2,12,0,26,5,52,0,7,1,3,,19,178,6,0.13,,3,35,,,3001700708
1990-03-01T00:00:00.000Z,31.922,-64.001,90.5,6,0,17,3,27,6,54,0,7,1,2,,13,187,10,0.131,,3,38,,,3001700707
1990-03-01T00:00:00.000Z,31.922,-64.001,100.4,7,0,11,0,25,3,49,0,8,1,1,,17,171,11,0.131,,2,29,,,3001700706
1990-03-01T00:00:00.000Z,31.922,-64.001,120.9,3,0,10,0,27,5,57,0,7,0,0,,19,185,10,0.13699999999999998,,2,33,,,3001700705
1990-03-01T00:00:00.000Z,31.922,-64.001,142,6,0,10,0,22,4,45,0,7,0,0,,29,148,11,0.114,,2,26,,,3001700704
1990-03-01T00:00:00.000Z,31.922,-64.001,161.3,3,0,5,0,12,0,19,0,3,0,0,,24,46,5,0.039,,2,3,,,3001700703
1990-03-01T00:00:00.000Z,31.922,-64.001,201.6,0,0,0,0,3,0,10,0,0,0,0,,0,14,0,0.02,,0,0,,,3001700702
1990-03-01T00:00:00.000Z,31.922,-64.001,252.7,0,0,0,0,0,0,1,0,0,0,0,,0,4,0,0.006,,0,0,,,3001700701
